ID,County,Acres,InstallType,UrbanRural,Class,DistSub_100,Percent_100,Substation_100,HIFLD_100,DistSub_200,Percent_200,Substation_200,HIFLD_200,DistSub_CAISO,Percent_CAISO,Substation_CAISO,HIFLD_CAISO,SolarTech,Area,Length
132,Alameda,0.57651297,Parking,Urban,Parking - Urban,1.092633165,0-25,Castro Valley,303892,1.092633165,0-25,Castro Valley,303892,16.77578332,75-100,Cayetano,303421,Within,2333.074733,373.1825006
133,Alameda,0.31339378,Parking,Urban,Parking - Urban,1.063210175,0-25,Lawrence Livermore,302235,1.063210175,0-25,Lawrence Livermore,302235,4.073301429,25-50,Cayetano,303421,Within,1268.264296,284.270424
134,Alameda,1.137817588,Parking,Urban,Parking - Urban,0.854212431,0-25,Castro Valley Tap,305127,0.854212431,0-25,Castro Valley Tap,305127,15.44691357,75-100,Cayetano,303421,Within,4604.601794,274.2621999
135,Alameda,2.952090362,Rooftop,Urban,Rooftop - Urban,1.035573269,0-25,Lawrence Livermore,302235,1.035573269,0-25,Lawrence Livermore,302235,4.067677206,25-50,Cayetano,303421,Within,11946.738,532.3885678
136,Alameda,0.72700201,Parking,Urban,Parking - Urban,1.175693293,0-25,Castro Valley,303892,1.175693293,0-25,Castro Valley,303892,16.75025798,75-100,Cayetano,303421,Within,2942.084596,306.2726411
137,Alameda,1.29363637,Rooftop,Urban,Rooftop - Urban,2.672154796,25-50,San Ramon,309611,2.672154796,0-25,San Ramon,309611,8.81003096,75-100,Cayetano,303421,Within,5235.178677,307.2468846
138,Alameda,3.310219937,Parking,Urban,Parking - Urban,0.697621826,0-25,Domtar 2,307291,5.654076638,25-50,Castro Valley,303892,13.43013841,75-100,Martin,301170,Within,13396.03864,492.2763593
139,Alameda,7.359004569,Rooftop,Urban,Rooftop - Urban,0.998310901,0-25,Las Positas,301848,0.998310901,0-25,Las Positas,301848,3.612712101,25-50,Cayetano,303421,Within,29780.81686,902.6665548
140,Alameda,1.009573835,Parking,Urban,Parking - Urban,1.281604557,0-25,Castro Valley,303892,1.281604557,0-25,Castro Valley,303892,16.52301151,75-100,Cayetano,303421,Within,4085.616963,271.0118835
141,Alameda,3.023718926,Rooftop,Urban,Rooftop - Urban,0.272300688,0-25,Domtar 2,307291,6.169655177,50-75,Castro Valley,303892,12.95189683,75-100,Martin,301170,Within,12236.61023,463.2490261
142,Alameda,2.357107831,Parking,Urban,Parking - Urban,3.540496187,50-75,Las Positas,301848,3.540496187,25-50,Las Positas,301848,2.379132661,0-25,Cayetano,303421,Within,9538.91114,442.4557476
143,Alameda,2.268429694,Rooftop,Urban,Rooftop - Urban,0.814835831,0-25,Domtar #2 Tap,305336,7.249430016,50-75,Eastshore,301389,11.77523145,75-100,Martin,301170,Outside,9180.023637,461.33522
144,Alameda,2.868019104,Rooftop,Urban,Rooftop - Urban,1.420646575,25-50,Lawrence Livermore,302235,1.420646575,0-25,Lawrence Livermore,302235,3.794408712,25-50,Cayetano,303421,Within,11606.509,501.4648114
145,Alameda,5.162140472,Ground,Urban,Ground - Urban,3.424501798,50-75,Las Positas,301848,3.424501798,25-50,Las Positas,301848,2.189061701,0-25,Cayetano,303421,Within,20890.54532,620.9730475
146,Alameda,0.784248662,Parking,Urban,Parking - Urban,1.469492708,25-50,Las Positas,301848,1.469492708,0-25,Las Positas,301848,3.772265614,25-50,Cayetano,303421,Within,3173.754182,248.5545844
147,Alameda,1.257110775,Rooftop,Urban,Rooftop - Urban,0.591305305,0-25,Domtar #2 Tap,305336,7.155445071,50-75,Castro Valley,303892,12.03169746,75-100,Martin,301170,Outside,5087.367762,286.8752584
148,Alameda,5.332246252,Rooftop,Urban,Rooftop - Urban,0.107969651,0-25,San Leandro U,304946,5.029114999,25-50,Castro Valley,303892,14.14311639,75-100,Martin,301170,Within,21578.89261,586.6608419
149,Alameda,4.621741981,Rooftop,Urban,Rooftop - Urban,3.302642934,50-75,San Ramon,309611,3.302642934,25-50,San Ramon,309611,6.681882704,50-75,Cayetano,303421,Within,18703.60246,564.5732035
150,Alameda,2.626787984,Parking,Urban,Parking - Urban,3.634816316,50-75,Las Positas,301848,3.634816316,25-50,Las Positas,301848,2.282583527,0-25,Cayetano,303421,Within,10630.26794,418.4224377
151,Alameda,0.933819472,Parking,Urban,Parking - Urban,0.511094809,0-25,Domtar #2 Tap,305336,6.16144749,50-75,Castro Valley,303892,13.08303994,75-100,Martin,301170,Within,3779.049147,318.2932238
152,Alameda,2.109652987,Ground,Urban,Ground - Urban,1.010765681,0-25,Domtar #2 Tap,305336,7.567572369,50-75,Castro Valley,303892,11.6719014,75-100,Martin,301170,Outside,8537.497211,381.2344403
153,Alameda,4.762971943,Rooftop,Urban,Rooftop - Urban,1.638438219,25-50,San Leandro U,304946,3.475373431,25-50,Castro Valley,303892,15.93506776,75-100,Martin,301170,Within,19275.14529,770.3854829
154,Alameda,0.971918346,Parking,Urban,Parking - Urban,0.61946294,0-25,San Leandro U,304946,4.706397573,25-50,Castro Valley,303892,14.72680345,75-100,Martin,301170,Within,3933.212315,363.9249116
155,Alameda,1.208599133,Rooftop,Urban,Rooftop - Urban,0.570216558,0-25,San Leandro U,304946,4.800018288,25-50,Castro Valley,303892,14.61590297,75-100,Martin,301170,Within,4891.051765,478.81105
156,Alameda,13.29428394,Rooftop,Urban,Rooftop - Urban,3.050257871,50-75,San Ramon,309611,3.050257871,0-25,San Ramon,309611,6.337057595,50-75,Cayetano,303421,Within,53800.26453,4076.525547
157,Alameda,0.808110674,Parking,Urban,Parking - Urban,0.650644173,0-25,San Leandro U,304946,4.806880491,25-50,Castro Valley,303892,14.65947195,75-100,Martin,301170,Within,3270.333935,304.123363
158,Alameda,1.4941188,Rooftop,Urban,Rooftop - Urban,2.577272651,25-50,Edes,303133,8.378990068,50-75,Trans Bay Cable Facility,309801,9.502425605,75-100,Martin,301170,Outside,6046.508559,314.2215484
159,Alameda,1.974897645,Parking,Urban,Parking - Urban,2.630588858,25-50,Edes,303133,8.304421518,50-75,Trans Bay Cable Facility,309801,9.429389445,75-100,Martin,301170,Outside,7992.165159,353.0062251
160,Alameda,1.647526154,Rooftop,Urban,Rooftop - Urban,1.20407122,0-25,San Leandro U,304946,5.998545788,25-50,Castro Valley,303892,13.52252773,75-100,Martin,301170,Within,6667.328389,357.524965
161,Alameda,8.428580823,Ground,Urban,Ground - Urban,1.921785116,25-50,San Ramon,309611,1.921785116,0-25,San Ramon,309611,7.497843149,50-75,Cayetano,303421,Outside,34109.39124,762.9351048
162,Alameda,0.492084356,Rooftop,Urban,Rooftop - Urban,2.767462135,50-75,Jenney,310025,7.532658862,50-75,Trans Bay Cable Facility,309801,8.886465414,75-100,Martin,301170,Outside,1991.402713,194.1773733
163,Alameda,0.245547226,Rooftop,Urban,Rooftop - Urban,2.736141356,25-50,Jenney,310025,7.519937582,50-75,Trans Bay Cable Facility,309801,8.898074015,75-100,Martin,301170,Outside,993.6986156,132.5526309
164,Alameda,0.501188172,Rooftop,Urban,Rooftop - Urban,2.738143803,25-50,Jenney,310025,7.467210722,50-75,Trans Bay Cable Facility,309801,8.847211175,75-100,Martin,301170,Outside,2028.24628,194.9089556
165,Alameda,0.506361837,Rooftop,Urban,Rooftop - Urban,2.705999707,25-50,Jenney,310025,7.435535941,50-75,Trans Bay Cable Facility,309801,8.831865251,75-100,Martin,301170,Outside,2049.182635,195.0868521
166,Alameda,2.607516569,Parking,Urban,Parking - Urban,2.672716787,25-50,Jenney,310025,7.43216343,50-75,Trans Bay Cable Facility,309801,8.846380118,75-100,Martin,301170,Outside,10552.29313,933.4370606
167,Alameda,3.618920347,Rooftop,Urban,Rooftop - Urban,1.546471709,25-50,Edes,303133,6.481406594,50-75,Castro Valley,303892,13.58340804,75-100,Martin,301170,Within,14645.32073,733.487304
168,Alameda,0.47016606,Rooftop,Urban,Rooftop - Urban,2.081864777,25-50,Edes Tap 1,307866,6.082600625,25-50,Moraga,301876,14.02939651,75-100,Martin,301170,Within,1902.702326,227.273293
169,Alameda,0.544952292,Parking,Urban,Parking - Urban,2.021349117,25-50,Edes Tap 1,307866,6.078980389,25-50,Moraga,301876,13.95339196,75-100,Martin,301170,Within,2205.353137,220.6193418
170,Alameda,0.421585881,Rooftop,Urban,Rooftop - Urban,2.106442796,25-50,Edes Tap 1,307866,6.015567862,25-50,Moraga,301876,14.02787289,75-100,Martin,301170,Within,1706.104774,201.2748947
171,Alameda,1.30056446,Parking,Urban,Parking - Urban,3.052505064,50-75,Palo Seco,309164,4.149556495,25-50,Moraga,301876,14.48546966,75-100,Martin,301170,Within,5263.220969,294.2755362
172,Alameda,5.099102784,Ground,Urban,Ground - Urban,3.095678963,50-75,Palo Seco,309164,3.887409741,25-50,Moraga,301876,14.79830184,75-100,Martin,301170,Within,20635.39771,645.8304763
173,Alameda,2.696698789,Rooftop,Urban,Rooftop - Urban,1.089469347,0-25,Oakland C,304493,5.167377668,25-50,Embarcadero,305027,9.139926976,75-100,Martin,301170,Within,10913.1959,422.1623343
174,Alameda,3.175679275,Rooftop,Urban,Rooftop - Urban,1.013987214,0-25,Oakland L,309845,6.063106303,25-50,Embarcadero,305027,10.22804258,75-100,Martin,301170,Within,12851.55506,468.9656772
175,Alameda,2.762775109,Rooftop,Urban,Rooftop - Urban,1.258681683,0-25,Oakland L,309845,6.098416091,25-50,Embarcadero,305027,10.43218207,75-100,Martin,301170,Within,11180.60813,440.8360128
176,Alameda,2.203581161,Rooftop,Urban,Rooftop - Urban,1.098883619,0-25,Oakland D,309780,6.587868492,50-75,Sobrante,307001,11.07891566,75-100,Martin,301170,Within,8917.60394,431.4851451
177,Alameda,1.463112859,Rooftop,Urban,Rooftop - Urban,1.028809163,0-25,Oakland D,309780,6.522811233,50-75,Sobrante,307001,11.1692935,75-100,Martin,301170,Within,5921.03238,308.3451482
178,Alameda,5.038269945,Rooftop,Urban,Rooftop - Urban,1.661423297,25-50,Oakland D,309780,6.071625209,25-50,Sobrante,307001,11.70696899,75-100,Martin,301170,Within,20389.2511,619.8671611
179,Alameda,1.054045656,Parking,Urban,Parking - Urban,2.240704899,25-50,Oakland D,309780,5.657095552,25-50,Sobrante,307001,12.43627033,75-100,Martin,301170,Within,4265.588313,265.9380091
180,Alameda,1.38532141,Rooftop,Urban,Rooftop - Urban,2.93135081,50-75,El Cerrito Station G,304175,5.521832935,25-50,Sobrante,307001,13.09370674,75-100,Martin,301170,Within,5606.22315,335.5115171
181,Amador,9.534481952,Ground,Rural,Ground - Rural,6.439458797,75-100,Rancho Seco,307444,6.439458797,50-75,Rancho Seco,307444,19.05848776,75-100,Lockeford,300823,Outside,38584.83606,762.1537237
182,Amador,0.21284894,Ground,Rural,Ground - Rural,6.113911027,50-75,Tiger Creek,306652,6.113911027,25-50,Tiger Creek,306652,24.15154001,75-100,Placerville,304255,Outside,861.372679,114.0190271
183,Butte,0.763056875,Ground,Rural,Ground - Rural,4.900151786,50-75,Honcut,310438,12.43751596,75-100,Palermo,307680,4.900151786,25-50,Honcut,310438,Within,3087.994116,296.7008886
184,Butte,0.696516267,Ground,Rural,Ground - Rural,3.524299959,50-75,Honcut,310438,11.08615963,50-75,Palermo,307680,3.524299959,25-50,Honcut,310438,Outside,2818.711952,232.8023608
185,Butte,1.427662218,Ground,Rural,Ground - Rural,3.609384385,50-75,Honcut,310438,8.849056781,50-75,Palermo,307680,3.609384385,25-50,Honcut,310438,Outside,5777.569876,308.1850047
186,Butte,1.163876526,Ground,Rural,Ground - Rural,6.054706482,50-75,Honcut,310438,10.57258883,50-75,Palermo,307680,6.054706482,50-75,Honcut,310438,Within,4710.060684,386.6888277
187,Butte,25.87324818,Ground,Rural,Ground - Rural,5.758231239,50-75,Honcut,310438,10.2788736,50-75,Palermo,307680,5.758231239,50-75,Honcut,310438,Outside,104706.6754,1423.453601
188,Butte,0.331570944,Ground,Rural,Ground - Rural,7.446781616,75-100,Unknown,305218,11.78485988,50-75,Palermo,307680,7.703040737,50-75,Honcut,310438,Outside,1341.824852,145.1197142
189,Butte,5.084644958,Ground,Rural,Ground - Rural,4.587629319,50-75,Unknown,302130,5.138223567,25-50,Palermo,307680,4.891679406,25-50,Honcut,310438,Outside,20576.9105,576.5942623
190,Butte,2.487522358,Ground,Urban,Ground - Urban,1.429365716,25-50,Wyandotte,302198,3.227982668,25-50,Palermo,307680,1.429365716,0-25,Wyandotte,302198,Within,10066.68607,401.3794757
191,Butte,0.555964869,Ground,Urban,Ground - Urban,1.420828239,25-50,Wyandotte,302198,3.2677733,25-50,Palermo,307680,1.420828239,0-25,Wyandotte,302198,Within,2249.911121,261.1741408
192,Butte,1.662986558,Rooftop,Urban,Rooftop - Urban,1.257647035,0-25,Wyandotte,302198,3.379031712,25-50,Palermo,307680,1.257647035,0-25,Wyandotte,302198,Within,6729.902201,367.7381515
193,Butte,8.867593838,Ground,Rural,Ground - Rural,2.845666813,50-75,Unknown,305218,6.813061722,50-75,Table Mt.,300007,6.061675126,50-75,Thermalito,302245,Outside,35885.98376,783.0737314
194,Butte,0.503097504,Rooftop,Urban,Rooftop - Urban,1.34175347,0-25,Wyandotte,302198,3.775061114,25-50,Palermo,307680,1.34175347,0-25,Wyandotte,302198,Within,2035.971487,189.1519266
195,Butte,0.557506696,Ground,Urban,Ground - Urban,3.475985581,50-75,Tres Vias,304191,4.177834806,25-50,Table Mt.,300007,1.270892872,0-25,Thermalito,302245,Within,2256.159897,209.4837044
196,Butte,1.282807881,Ground,Urban,Ground - Urban,1.409591178,25-50,Wyandotte,302198,4.185092402,25-50,Palermo,307680,1.409591178,0-25,Wyandotte,302198,Within,5191.35902,303.0386613
197,Butte,0.248636651,Parking,Urban,Parking - Urban,1.382663676,25-50,Wyandotte,302198,4.183919148,25-50,Palermo,307680,1.382663676,0-25,Wyandotte,302198,Within,1006.202618,176.8972212
198,Butte,2.241114346,Ground,Rural,Ground - Rural,2.155437882,25-50,Edward C Hyatt,304479,2.155437882,0-25,Edward C Hyatt,304479,4.488380534,25-50,Wyandotte,302198,Within,9069.476688,602.1944468
199,Butte,0.59518034,Ground,Rural,Ground - Rural,1.49411376,25-50,Edward C Hyatt,304479,1.49411376,0-25,Edward C Hyatt,304479,3.027147935,25-50,Wyandotte,302198,Within,2408.618992,211.1178803
200,Butte,2.124150204,Ground,Urban,Ground - Urban,3.142850407,50-75,Wyandotte,302198,4.004859255,25-50,Table Mt.,300007,3.131143227,25-50,Thermalito,302245,Within,8596.141979,455.7776405
201,Butte,1.618718416,Ground,Urban,Ground - Urban,3.155069274,50-75,Wyandotte,302198,4.11876466,25-50,Table Mt.,300007,3.155069274,25-50,Wyandotte,302198,Within,6550.757822,427.8443637
202,Butte,0.174196935,Ground,Urban,Ground - Urban,3.172439303,50-75,Wyandotte,302198,4.126915169,25-50,Table Mt.,300007,3.172439303,25-50,Wyandotte,302198,Within,704.9625988,346.9690622
203,Butte,1.315641388,Ground,Urban,Ground - Urban,3.347999965,50-75,Wyandotte,302198,4.018976023,25-50,Table Mt.,300007,3.329952934,25-50,Thermalito,302245,Outside,5324.233116,293.6432707
204,Butte,5.264015361,Ground,Rural,Ground - Rural,5.88249553,50-75,Esquon,300607,11.02200246,50-75,Table Mt.,300007,11.02200246,75-100,Table Mt.,300007,Outside,21302.79846,591.9373481
205,Butte,0.389279123,Ground,Rural,Ground - Rural,3.053557827,50-75,Table Mt.,300007,3.053557827,0-25,Table Mt.,300007,3.053557827,25-50,Table Mt.,300007,Outside,1575.363075,158.9045069
206,Butte,1.415019086,Ground,Rural,Ground - Rural,2.654502319,25-50,Table Mt.,300007,2.654502319,0-25,Table Mt.,300007,2.654502319,0-25,Table Mt.,300007,Outside,5726.401928,327.3785233
207,Butte,0.979726345,Ground,Rural,Ground - Rural,1.34086579,0-25,Esquon,300607,7.557688156,50-75,Table Mt.,300007,7.557688156,50-75,Table Mt.,300007,Outside,3964.82769,259.296112
208,Butte,0.484366864,Ground,Rural,Ground - Rural,1.311492547,0-25,Esquon,300607,7.594352798,50-75,Table Mt.,300007,7.594352798,50-75,Table Mt.,300007,Outside,1960.171047,179.5284228
209,Butte,0.725538623,Ground,Rural,Ground - Rural,1.258183328,0-25,Esquon,300607,7.61350233,50-75,Table Mt.,300007,7.61350233,50-75,Table Mt.,300007,Outside,2936.163912,217.6425475
210,Butte,1.519227149,Ground,Rural,Ground - Rural,0.238562293,0-25,Esquon,300607,7.354471125,50-75,Table Mt.,300007,7.354471125,50-75,Table Mt.,300007,Outside,6148.138285,479.8301046
211,Butte,0.56667819,Ground,Rural,Ground - Rural,4.818798633,50-75,Esquon,300607,12.33386433,75-100,Table Mt.,300007,12.33386433,75-100,Table Mt.,300007,Outside,2293.27437,191.6308178
212,Butte,1.615401682,Ground,Rural,Ground - Rural,3.541188104,50-75,Esquon,300607,10.83078441,50-75,Table Mt.,300007,10.83078441,75-100,Table Mt.,300007,Outside,6537.324905,331.3193853
213,Butte,4.567994906,Ground,Rural,Ground - Rural,6.596521864,75-100,Table Mt.,300007,6.596521864,50-75,Table Mt.,300007,6.596521864,50-75,Table Mt.,300007,Outside,18486.08355,536.3790086
214,Butte,6.293028625,Ground,Urban,Ground - Urban,3.78926153,50-75,Chico B,308381,13.62550532,75-100,Glenn,305750,13.62550532,75-100,Glenn,305750,Outside,25467.08552,649.120388
215,Butte,2.122936661,Ground,Rural,Ground - Rural,2.355433403,25-50,Notre Dame,306199,12.07719954,75-100,Table Mt.,300007,12.07719954,75-100,Table Mt.,300007,Within,8591.244574,397.8435246
216,Butte,0.14464427,Parking,Urban,Parking - Urban,1.533977519,25-50,Butte,303732,12.70117796,75-100,Table Mt.,300007,12.70117796,75-100,Table Mt.,300007,Within,585.3569298,97.15805804
217,Butte,0.584135847,Parking,Urban,Parking - Urban,1.486937157,25-50,Butte,303732,12.74395991,75-100,Table Mt.,300007,12.74395991,75-100,Table Mt.,300007,Within,2363.923958,216.1596547
218,Butte,0.73880453,Rooftop,Rural,Rooftop - Rural,0.735383122,0-25,Butte,303732,13.32465665,75-100,Table Mt.,300007,13.32465665,75-100,Table Mt.,300007,Within,2989.847969,224.1062055
219,Butte,3.659827031,Rooftop,Rural,Rooftop - Rural,0.628771515,0-25,Butte,303732,13.34877661,75-100,Table Mt.,300007,13.34877661,75-100,Table Mt.,300007,Within,14810.88297,648.6045785
220,Butte,0.881262757,Rooftop,Urban,Rooftop - Urban,0.450965895,0-25,Butte,303732,14.14105889,75-100,Table Mt.,300007,14.14105889,75-100,Table Mt.,300007,Within,3566.354897,250.6322244
221,Butte,0.360940209,Rooftop,Urban,Rooftop - Urban,0.357104266,0-25,Butte,303732,14.32757849,75-100,Table Mt.,300007,14.32757849,75-100,Table Mt.,300007,Within,1460.678267,160.2499456
222,Butte,0.532689121,Rooftop,Urban,Rooftop - Urban,1.234796752,0-25,Notre Dame,306199,13.28005464,75-100,Table Mt.,300007,13.28005464,75-100,Table Mt.,300007,Within,2155.72365,193.2712562
223,Butte,1.764277127,Parking,Urban,Parking - Urban,0.726186995,0-25,Butte,303732,13.89328802,75-100,Table Mt.,300007,13.89328802,75-100,Table Mt.,300007,Within,7139.796274,342.5013312
224,Butte,0.934060205,Rooftop,Urban,Rooftop - Urban,0.365944394,0-25,Butte,303732,14.26614937,75-100,Table Mt.,300007,14.26614937,75-100,Table Mt.,300007,Within,3780.022253,252.2736049
225,Butte,0.426671825,Ground,Urban,Ground - Urban,0.604523704,0-25,Butte,303732,14.14683124,75-100,Table Mt.,300007,14.14683124,75-100,Table Mt.,300007,Within,1726.687973,173.1857079
226,Butte,3.461104418,Rooftop,Urban,Rooftop - Urban,0.566030121,0-25,Butte,303732,14.43664852,75-100,Table Mt.,300007,14.43664852,75-100,Table Mt.,300007,Within,14006.65069,483.1723926
227,Butte,0.400583665,Rooftop,Urban,Rooftop - Urban,0.691399121,0-25,Butte,303732,14.64159157,75-100,Table Mt.,300007,14.64159157,75-100,Table Mt.,300007,Within,1621.111,163.6259224
228,Butte,2.493112435,Rooftop,Urban,Rooftop - Urban,0.612039316,0-25,Notre Dame,306199,14.35109337,75-100,Table Mt.,300007,14.35109337,75-100,Table Mt.,300007,Within,10089.30117,433.6207062
229,Butte,4.058906641,Rooftop,Urban,Rooftop - Urban,0.704454495,0-25,Butte,303732,14.69549873,75-100,Table Mt.,300007,14.69549873,75-100,Table Mt.,300007,Within,16425.89738,1153.21296
230,Butte,2.615755171,Rooftop,Urban,Rooftop - Urban,0.388776378,0-25,Notre Dame,306199,14.42417133,75-100,Table Mt.,300007,14.42417133,75-100,Table Mt.,300007,Within,10585.62817,448.8011415
231,Butte,0.768377951,Rooftop,Urban,Rooftop - Urban,0.252026241,0-25,Chico B,308381,15.9324398,75-100,Glenn,305750,15.9324398,75-100,Glenn,305750,Within,3109.532459,250.3394635
232,Butte,0.855372458,Rooftop,Urban,Rooftop - Urban,0.306248467,0-25,Chico B,308381,15.92960786,75-100,Glenn,305750,15.92960786,75-100,Glenn,305750,Within,3461.588478,271.5327818
233,Butte,1.991869154,Rooftop,Urban,Rooftop - Urban,0.769704048,0-25,Notre Dame,306199,14.98806023,75-100,Table Mt.,300007,14.98806023,75-100,Table Mt.,300007,Within,8060.844603,379.8904578
234,Butte,1.829466999,Parking,Urban,Parking - Urban,0.604222619,0-25,Chico B,308381,15.89212818,75-100,Glenn,305750,15.89212818,75-100,Glenn,305750,Within,7403.6378,412.4055783
235,Butte,0.646859423,Ground,Urban,Ground - Urban,0.519588897,0-25,Notre Dame,306199,15.00175617,75-100,Table Mt.,300007,15.00175617,75-100,Table Mt.,300007,Within,2617.757595,213.5448164
236,Butte,0.788929334,Ground,Urban,Ground - Urban,0.552914611,0-25,Notre Dame,306199,14.96169186,75-100,Table Mt.,300007,14.96169186,75-100,Table Mt.,300007,Within,3192.69565,234.5605687
